datetime,server_id,cpu_utilization,free_memory,session_count
2019-03-29 06:00:00,100,0.46,0.56,54
2019-03-29 07:00:00,100,0.42,0.5,54
2019-03-29 08:00:00,100,0.52,0.53,55
2019-03-29 09:00:00,100,0.48,0.5,52
2019-03-29 10:00:00,100,0.46,0.53,52
2019-03-29 11:00:00,100,0.43,0.54,49
2019-03-29 12:00:00,100,0.43,0.58,54
2019-03-29 13:00:00,100,0.48,0.62,52
2019-03-29 14:00:00,100,0.47,0.52,49
2019-03-29 15:00:00,100,0.53,0.53,51
2019-03-29 16:00:00,100,0.51,0.51,51
2019-03-29 17:00:00,100,0.45,0.56,58
2019-03-29 18:00:00,100,0.44,0.55,57
2019-03-29 19:00:00,100,0.5,0.54,50
2019-03-29 20:00:00,100,0.46,0.54,59
2019-03-29 21:00:00,100,0.48,0.5,55
2019-03-29 22:00:00,100,0.42,0.59,53
2019-03-29 23:00:00,100,0.45,0.58,55
2019-03-30 00:00:00,100,0.54,0.47,53
2019-03-30 01:00:00,100,0.5,0.55,56
2019-03-30 02:00:00,100,0.46,0.54,52
2019-03-30 03:00:00,100,0.43,0.53,56
2019-03-30 04:00:00,100,0.51,0.57,53
2019-03-30 05:00:00,100,0.49,0.57,53
2019-03-30 06:00:00,100,0.46,0.48,55
2019-03-30 07:00:00,100,0.47,0.51,54
2019-03-30 08:00:00,100,0.38,0.54,54
2019-03-30 09:00:00,100,0.45,0.48,57
2019-03-30 10:00:00,100,0.44,0.49,52
2019-03-30 11:00:00,100,0.47,0.56,56
2019-03-30 12:00:00,100,0.47,0.52,54
2019-03-30 13:00:00,100,0.42,0.5,58
2019-03-30 14:00:00,100,0.45,0.57,55
2019-03-30 15:00:00,100,0.45,0.57,56
2019-03-30 16:00:00,100,0.48,0.5,56
2019-03-30 17:00:00,100,0.44,0.53,56
2019-03-30 18:00:00,100,0.51,0.51,53
2019-03-30 19:00:00,100,0.42,0.6,55
2019-03-30 20:00:00,100,0.51,0.52,60
2019-03-30 21:00:00,100,0.49,0.5,50
2019-03-30 22:00:00,100,0.44,0.52,52
2019-03-30 23:00:00,100,0.45,0.5,51
2019-03-31 00:00:00,100,0.46,0.54,53
2019-03-31 01:00:00,100,0.49,0.52,52
2019-03-31 02:00:00,100,0.47,0.5,59
2019-03-31 03:00:00,100,0.45,0.53,55
2019-03-31 04:00:00,100,0.46,0.56,53
2019-03-31 05:00:00,100,0.46,0.53,57
2019-03-31 06:00:00,100,0.43,0.51,56
2019-03-31 07:00:00,100,0.46,0.49,58
2019-03-31 08:00:00,100,0.43,0.52,56
2019-03-31 09:00:00,100,0.38,0.52,60
2019-03-31 10:00:00,100,0.47,0.54,51
2019-03-31 11:00:00,100,0.48,0.5,52
2019-03-31 12:00:00,100,0.53,0.47,53
2019-03-31 13:00:00,100,0.46,0.54,53
2019-03-31 14:00:00,100,0.48,0.55,54
2019-03-31 15:00:00,100,0.44,0.47,53
2019-03-31 16:00:00,100,0.45,0.54,52
2019-03-31 17:00:00,100,0.45,0.55,54
2019-03-31 18:00:00,100,0.46,0.55,50
2019-03-31 19:00:00,100,0.54,0.48,62
2019-03-31 20:00:00,100,0.47,0.55,58
2019-03-31 21:00:00,100,0.51,0.48,52
2019-03-31 22:00:00,100,0.51,0.56,58
2019-03-31 23:00:00,100,0.44,0.54,55
2019-04-01 00:00:00,100,0.49,0.55,52
2019-04-01 01:00:00,100,0.44,0.53,52
2019-04-01 02:00:00,100,0.46,0.53,47
2019-04-01 03:00:00,100,0.42,0.53,55
2019-04-01 04:00:00,100,0.46,0.54,51
2019-04-01 05:00:00,100,0.47,0.54,50
2019-04-01 06:00:00,100,0.41,0.56,56
2019-04-01 07:00:00,100,0.46,0.49,58
2019-04-01 08:00:00,100,0.49,0.51,56
2019-04-01 09:00:00,100,0.46,0.53,50
2019-04-01 10:00:00,100,0.52,0.5,53
2019-04-01 11:00:00,100,0.53,0.54,54
2019-04-01 12:00:00,100,0.51,0.58,55
2019-04-01 13:00:00,100,0.49,0.45,50
2019-04-01 14:00:00,100,0.42,0.54,56
2019-04-01 15:00:00,100,0.5,0.48,50
2019-04-01 16:00:00,100,0.52,0.53,56
2019-04-01 17:00:00,100,0.5,0.6,55
2019-04-01 18:00:00,100,0.44,0.52,55
2019-04-01 19:00:00,100,0.39,0.55,52
2019-04-01 20:00:00,100,0.44,0.56,55
2019-04-01 21:00:00,100,0.52,0.5,56
2019-04-01 22:00:00,100,0.51,0.49,53
2019-04-01 23:00:00,100,0.39,0.5,53
2019-04-02 00:00:00,100,0.44,0.5,48
2019-04-02 01:00:00,100,0.49,0.52,53
2019-04-02 02:00:00,100,0.45,0.5,54
2019-04-02 03:00:00,100,0.49,0.5,52
2019-04-02 04:00:00,100,0.45,0.52,58
2019-04-02 05:00:00,100,0.52,0.54,55
2019-04-02 06:00:00,100,0.5,0.55,52
2019-04-02 07:00:00,100,0.48,0.5,56
2019-04-02 08:00:00,100,0.51,0.5,51
2019-04-02 09:00:00,100,0.5,0.51,51
2019-04-02 10:00:00,100,0.41,0.47,52
2019-04-02 11:00:00,100,0.42,0.52,55
2019-04-02 12:00:00,100,0.42,0.55,56
2019-04-02 13:00:00,100,0.49,0.52,54
2019-04-02 14:00:00,100,0.43,0.48,54
2019-04-02 15:00:00,100,0.51,0.48,55
2019-04-02 16:00:00,100,0.46,0.52,57
2019-04-02 17:00:00,100,0.46,0.5,59
2019-04-02 18:00:00,100,0.48,0.59,50
2019-04-02 19:00:00,100,0.46,0.48,53
2019-04-02 20:00:00,100,0.45,0.52,58
2019-04-02 21:00:00,100,0.45,0.55,51
2019-04-02 22:00:00,100,0.46,0.45,59
2019-04-02 23:00:00,100,0.42,0.59,46
2019-04-03 00:00:00,100,0.41,0.53,56
2019-04-03 01:00:00,100,0.46,0.53,59
2019-04-03 02:00:00,100,0.46,0.53,50
2019-04-03 03:00:00,100,0.55,0.51,55
2019-04-03 04:00:00,100,0.45,0.54,53
2019-04-03 05:00:00,100,0.46,0.52,56
2019-04-03 06:00:00,100,0.48,0.51,50
2019-04-03 07:00:00,100,0.47,0.53,53
2019-04-03 08:00:00,100,0.53,0.51,54
2019-04-03 09:00:00,100,0.44,0.55,57
2019-04-03 10:00:00,100,0.51,0.48,51
2019-04-03 11:00:00,100,0.45,0.51,58
2019-04-03 12:00:00,100,0.47,0.59,57
2019-04-03 13:00:00,100,0.46,0.54,57
2019-04-03 14:00:00,100,0.51,0.54,50
2019-04-03 15:00:00,100,0.43,0.54,52
2019-04-03 16:00:00,100,0.51,0.58,58
2019-04-03 17:00:00,100,0.48,0.54,59
2019-04-03 18:00:00,100,0.45,0.56,51
2019-04-03 19:00:00,100,0.48,0.56,51
2019-04-03 20:00:00,100,0.5,0.58,61
2019-04-03 21:00:00,100,0.45,0.5,57
2019-04-03 22:00:00,100,0.43,0.53,51
2019-04-03 23:00:00,100,0.5,0.49,54
2019-04-04 00:00:00,100,0.45,0.48,54
2019-04-04 01:00:00,100,0.42,0.55,58
2019-04-04 02:00:00,100,0.48,0.54,52
2019-04-04 03:00:00,100,0.44,0.5,49
2019-04-04 04:00:00,100,0.49,0.51,59
2019-04-04 05:00:00,100,0.48,0.54,57
2019-04-04 06:00:00,100,0.47,0.54,49
2019-04-04 07:00:00,100,0.46,0.51,54
2019-04-04 08:00:00,100,0.45,0.56,55
2019-04-04 09:00:00,100,0.46,0.58,52
2019-04-04 10:00:00,100,0.5,0.51,54
2019-04-04 11:00:00,100,0.45,0.55,54
2019-04-04 12:00:00,100,0.48,0.54,51
2019-04-04 13:00:00,100,0.46,0.53,52
2019-04-04 14:00:00,100,0.45,0.52,54
2019-04-04 15:00:00,100,0.51,0.48,53
2019-04-04 16:00:00,100,0.42,0.54,56
2019-04-04 17:00:00,100,0.42,0.53,54
2019-04-04 18:00:00,100,0.53,0.51,51
2019-04-04 19:00:00,100,0.52,0.58,53
2019-04-04 20:00:00,100,0.51,0.54,55
2019-04-04 21:00:00,100,0.5,0.54,52
2019-04-04 22:00:00,100,0.48,0.56,49
2019-04-04 23:00:00,100,0.5,0.51,52
2019-04-05 00:00:00,100,0.46,0.58,54
2019-04-05 01:00:00,100,0.45,0.52,57
2019-04-05 02:00:00,100,0.43,0.6,56
2019-04-05 03:00:00,100,0.44,0.55,50
2019-04-05 04:00:00,100,0.44,0.55,51
2019-04-05 05:00:00,100,0.44,0.56,52
2019-04-05 06:00:00,100,0.44,0.57,50
2019-04-05 07:00:00,100,0.42,0.52,56
2019-04-05 08:00:00,100,0.44,0.52,54
2019-04-05 09:00:00,100,0.48,0.47,55
2019-04-05 10:00:00,100,0.42,0.6,54
2019-04-05 11:00:00,100,0.46,0.49,61
2019-04-05 12:00:00,100,0.46,0.58,52
2019-04-05 13:00:00,100,0.44,0.49,54
2019-04-05 14:00:00,100,0.47,0.53,52
2019-04-05 15:00:00,100,0.48,0.56,50
2019-04-05 16:00:00,100,0.45,0.53,55
2019-04-05 17:00:00,100,0.53,0.51,48
2019-04-05 18:00:00,100,0.38,0.51,51
2019-04-05 19:00:00,100,0.45,0.54,58
2019-04-05 20:00:00,100,0.44,0.55,54
2019-04-05 21:00:00,100,0.48,0.51,55
2019-04-05 22:00:00,100,0.48,0.57,56
2019-04-05 23:00:00,100,0.45,0.55,57
2019-04-06 00:00:00,100,0.5,0.5,55
2019-04-06 01:00:00,100,0.49,0.51,58
2019-04-06 02:00:00,100,0.44,0.53,50
2019-04-06 03:00:00,100,0.5,0.55,53
2019-04-06 04:00:00,100,0.54,0.56,50
2019-04-06 05:00:00,100,0.42,0.53,51
2019-04-06 06:00:00,100,0.49,0.57,51
2019-04-06 07:00:00,100,0.46,0.52,49
2019-04-06 08:00:00,100,0.46,0.59,52
2019-04-06 09:00:00,100,0.45,0.52,57
2019-04-06 10:00:00,100,0.46,0.5,58
2019-04-06 11:00:00,100,0.45,0.55,55
2019-04-06 12:00:00,100,0.52,0.56,56
2019-04-06 13:00:00,100,0.51,0.52,52
2019-04-06 14:00:00,100,0.42,0.52,59
2019-04-06 15:00:00,100,0.52,0.57,53
2019-04-06 16:00:00,100,0.46,0.53,53
2019-04-06 17:00:00,100,0.45,0.51,53
2019-04-06 18:00:00,100,0.43,0.53,55
2019-04-06 19:00:00,100,0.45,0.51,53
2019-04-06 20:00:00,100,0.39,0.51,53
2019-04-06 21:00:00,100,0.48,0.5,59
2019-04-06 22:00:00,100,0.43,0.55,52
2019-04-06 23:00:00,100,0.42,0.51,53
2019-04-07 00:00:00,100,0.48,0.52,57
2019-04-07 01:00:00,100,0.5,0.54,56
2019-04-07 02:00:00,100,0.45,0.53,50
2019-04-07 03:00:00,100,0.49,0.51,54
2019-04-07 04:00:00,100,0.48,0.54,52
2019-04-07 05:00:00,100,0.48,0.5,53
2019-04-07 06:00:00,100,0.4,0.56,55
2019-04-07 07:00:00,100,0.49,0.58,53
2019-04-07 08:00:00,100,0.41,0.49,56
2019-04-07 09:00:00,100,0.42,0.5,53
2019-04-07 10:00:00,100,0.5,0.51,59
2019-04-07 11:00:00,100,0.53,0.54,53
2019-04-07 12:00:00,100,0.47,0.56,51
2019-04-07 13:00:00,100,0.49,0.6,59
2019-04-07 14:00:00,100,0.46,0.49,49
2019-04-07 15:00:00,100,0.47,0.56,52
2019-04-07 16:00:00,100,0.48,0.53,56
2019-04-07 17:00:00,100,0.54,0.55,55
2019-04-07 18:00:00,100,0.44,0.52,55
2019-04-07 19:00:00,100,0.49,0.52,56
2019-04-07 20:00:00,100,0.49,0.55,56
2019-04-07 21:00:00,100,0.45,0.47,58
2019-04-07 22:00:00,100,0.48,0.52,52
2019-04-07 23:00:00,100,0.45,0.54,59
2019-04-08 00:00:00,100,0.43,0.54,51
2019-04-08 01:00:00,100,0.49,0.49,51
2019-04-08 02:00:00,100,0.46,0.53,61
2019-04-08 03:00:00,100,0.44,0.51,55
2019-04-08 04:00:00,100,0.49,0.55,53
2019-04-08 05:00:00,100,0.49,0.54,58
2019-04-08 06:00:00,100,0.42,0.53,52
2019-04-08 07:00:00,100,0.48,0.52,57
2019-04-08 08:00:00,100,0.45,0.53,55
2019-04-08 09:00:00,100,0.43,0.52,50
2019-04-08 10:00:00,100,0.41,0.57,54
2019-04-08 11:00:00,100,0.44,0.51,65
2019-04-08 12:00:00,100,0.51,0.5,54
2019-04-08 13:00:00,100,0.49,0.58,51
2019-04-08 14:00:00,100,0.43,0.55,52
2019-04-08 15:00:00,100,0.48,0.5,54
2019-04-08 16:00:00,100,0.48,0.5,51
2019-04-08 17:00:00,100,0.5,0.6,52
2019-04-08 18:00:00,100,0.47,0.54,49
2019-04-08 19:00:00,100,0.46,0.55,57
2019-04-08 20:00:00,100,0.5,0.51,60
2019-04-08 21:00:00,100,0.46,0.54,49
2019-04-08 22:00:00,100,0.48,0.61,52
2019-04-08 23:00:00,100,0.46,0.5,50
2019-03-06 00:00:00,101,0.82,0.21,89
2019-03-06 01:00:00,101,0.81,0.16,85
2019-03-06 02:00:00,101,0.81,0.14,88
2019-03-06 03:00:00,101,0.79,0.19,85
2019-03-06 04:00:00,101,0.82,0.3,90
2019-03-06 05:00:00,101,0.76,0.2,89
2019-03-06 06:00:00,101,0.79,0.19,84
2019-03-06 07:00:00,101,0.76,0.2,86
2019-03-06 08:00:00,101,0.82,0.2,82
2019-03-06 09:00:00,101,0.76,0.23,86
2019-03-06 10:00:00,101,0.8,0.14,85
2019-03-06 11:00:00,101,0.75,0.16,86
2019-03-06 12:00:00,101,0.78,0.2,89
2019-03-06 13:00:00,101,0.79,0.23,85
2019-03-06 14:00:00,101,0.8,0.23,90
2019-03-06 15:00:00,101,0.76,0.26,95
2019-03-06 16:00:00,101,0.84,0.2,96
2019-03-06 17:00:00,101,0.75,0.19,87
2019-03-06 18:00:00,101,0.73,0.14,88
2019-03-06 19:00:00,101,0.77,0.17,82
2019-03-06 20:00:00,101,0.76,0.15,86
2019-03-06 21:00:00,101,0.83,0.26,87
2019-03-06 22:00:00,101,0.81,0.17,86
2019-03-06 23:00:00,101,0.8,0.19,88
2019-03-07 00:00:00,101,0.78,0.16,87
2019-03-07 01:00:00,101,0.81,0.16,85
2019-03-07 02:00:00,101,0.78,0.21,87
2019-03-07 03:00:00,101,0.8,0.2,91
2019-03-07 04:00:00,101,0.81,0.19,88
2019-03-07 05:00:00,101,0.77,0.2,85
2019-03-07 06:00:00,101,0.84,0.16,86
2019-03-07 07:00:00,101,0.83,0.24,88
2019-03-07 08:00:00,101,0.8,0.22,87
2019-03-07 09:00:00,101,0.78,0.19,80
2019-03-07 10:00:00,101,0.78,0.22,86
2019-03-07 11:00:00,101,0.77,0.21,87
2019-03-07 12:00:00,101,0.83,0.18,87
2019-03-07 13:00:00,101,0.79,0.25,87
2019-03-07 14:00:00,101,0.8,0.2,88
2019-03-07 15:00:00,101,0.79,0.18,83
2019-03-07 16:00:00,101,0.8,0.22,85
2019-03-07 17:00:00,101,0.76,0.25,86
2019-03-07 18:00:00,101,0.78,0.24,95
2019-03-07 19:00:00,101,0.81,0.17,92
2019-03-07 20:00:00,101,0.74,0.24,91
2019-03-07 21:00:00,101,0.85,0.2,89
2019-03-07 22:00:00,101,0.8,0.26,87
2019-03-07 23:00:00,101,0.78,0.18,86
2019-03-08 00:00:00,101,0.79,0.17,88
2019-03-08 01:00:00,101,0.76,0.24,88
2019-03-08 02:00:00,101,0.81,0.2,84
2019-03-08 03:00:00,101,0.76,0.19,84
2019-03-08 04:00:00,101,0.81,0.24,91
2019-03-08 05:00:00,101,0.85,0.23,83
2019-03-08 06:00:00,101,0.79,0.25,85
2019-03-08 07:00:00,101,0.82,0.18,84
2019-03-08 08:00:00,101,0.84,0.22,89
2019-03-08 09:00:00,101,0.81,0.21,86
2019-03-08 10:00:00,101,0.77,0.19,93
2019-03-08 11:00:00,101,0.8,0.2,91
2019-03-08 12:00:00,101,0.8,0.14,87
2019-03-08 13:00:00,101,0.81,0.15,80
2019-03-08 14:00:00,101,0.76,0.19,88
2019-03-08 15:00:00,101,0.78,0.18,82
2019-03-08 16:00:00,101,0.78,0.18,91
2019-03-08 17:00:00,101,0.81,0.14,83
2019-03-08 18:00:00,101,0.82,0.14,85
2019-03-08 19:00:00,101,0.76,0.25,85
2019-03-08 20:00:00,101,0.79,0.23,91
2019-03-08 21:00:00,101,0.84,0.25,89
2019-03-08 22:00:00,101,0.83,0.22,89
2019-03-08 23:00:00,101,0.77,0.21,86
2019-03-09 00:00:00,101,0.82,0.18,87
2019-03-09 01:00:00,101,0.79,0.32,85
2019-03-09 02:00:00,101,0.82,0.15,88
2019-03-09 03:00:00,101,0.8,0.22,78
2019-03-09 04:00:00,101,0.78,0.18,83
2019-03-09 05:00:00,101,0.75,0.16,84
2019-03-09 06:00:00,101,0.84,0.15,86
2019-03-09 07:00:00,101,0.76,0.19,89
2019-03-09 08:00:00,101,0.8,0.2,88
2019-03-09 09:00:00,101,0.73,0.25,86
2019-03-09 10:00:00,101,0.82,0.19,81
2019-03-09 11:00:00,101,0.73,0.17,84
2019-03-09 12:00:00,101,0.83,0.21,86
2019-03-09 13:00:00,101,0.77,0.16,83
2019-03-09 14:00:00,101,0.85,0.26,84
2019-03-09 15:00:00,101,0.76,0.19,89
2019-03-09 16:00:00,101,0.73,0.23,84
2019-03-09 17:00:00,101,0.81,0.18,88
2019-03-09 18:00:00,101,0.76,0.19,85
2019-03-09 19:00:00,101,0.82,0.25,85
2019-03-09 20:00:00,101,0.79,0.15,88
2019-03-09 21:00:00,101,0.82,0.16,91
2019-03-09 22:00:00,101,0.8,0.2,82
2019-03-09 23:00:00,101,0.8,0.21,87
2019-03-10 00:00:00,101,0.76,0.22,85
2019-03-10 01:00:00,101,0.85,0.19,89
2019-03-10 02:00:00,101,0.85,0.25,85
2019-03-10 03:00:00,101,0.81,0.19,83
2019-03-10 04:00:00,101,0.72,0.24,82
2019-03-10 05:00:00,101,0.8,0.21,87
2019-03-10 06:00:00,101,0.86,0.2,86
2019-03-10 07:00:00,101,0.84,0.19,86
2019-03-10 08:00:00,101,0.82,0.2,89
2019-03-10 09:00:00,101,0.78,0.15,87
2019-03-10 10:00:00,101,0.79,0.28,87
2019-03-10 11:00:00,101,0.85,0.21,86
2019-03-10 12:00:00,101,0.78,0.2,86
2019-03-10 13:00:00,101,0.78,0.16,80
2019-03-10 14:00:00,101,0.78,0.24,90
2019-03-10 15:00:00,101,0.81,0.2,89
2019-03-10 16:00:00,101,0.8,0.26,87
2019-03-10 17:00:00,101,0.78,0.16,84
2019-03-10 18:00:00,101,0.79,0.2,91
2019-03-10 19:00:00,101,0.77,0.21,89
2019-03-10 20:00:00,101,0.78,0.22,83
2019-03-10 21:00:00,101,0.81,0.16,87
2019-03-10 22:00:00,101,0.88,0.22,89
2019-03-10 23:00:00,101,0.78,0.22,83
2019-03-11 00:00:00,101,0.78,0.17,84
2019-03-11 01:00:00,101,0.85,0.24,86
2019-03-11 02:00:00,101,0.8,0.21,93
2019-03-11 03:00:00,101,0.79,0.21,90
2019-03-11 04:00:00,101,0.83,0.13,87
2019-03-11 05:00:00,101,0.83,0.2,83
2019-03-11 06:00:00,101,0.77,0.19,85
2019-03-11 07:00:00,101,0.79,0.19,92
2019-03-11 08:00:00,101,0.8,0.2,87
2019-03-11 09:00:00,101,0.77,0.22,87
2019-03-11 10:00:00,101,0.86,0.23,85
2019-03-11 11:00:00,101,0.83,0.16,89
2019-03-11 12:00:00,101,0.8,0.21,87
2019-03-11 13:00:00,101,0.82,0.26,85
2019-03-11 14:00:00,101,0.84,0.21,84
2019-03-11 15:00:00,101,0.75,0.18,85
2019-03-11 16:00:00,101,0.76,0.18,86
2019-03-11 17:00:00,101,0.79,0.26,85
2019-03-11 18:00:00,101,0.85,0.27,88
2019-03-11 19:00:00,101,0.77,0.19,83
2019-03-11 20:00:00,101,0.82,0.13,90
2019-03-11 21:00:00,101,0.84,0.15,86
2019-03-11 22:00:00,101,0.8,0.16,90
2019-03-11 23:00:00,101,0.77,0.14,87
2019-03-12 00:00:00,101,0.77,0.2,91
2019-03-12 01:00:00,101,0.75,0.2,89
2019-03-12 02:00:00,101,0.8,0.16,89
2019-03-12 03:00:00,101,0.8,0.17,84
2019-03-12 04:00:00,101,0.83,0.21,90
2019-03-12 05:00:00,101,0.76,0.17,88
2019-03-12 06:00:00,101,0.81,0.23,86
2019-03-12 07:00:00,101,0.78,0.17,91
2019-03-12 08:00:00,101,0.81,0.2,85
2019-03-12 09:00:00,101,0.81,0.19,82
2019-03-12 10:00:00,101,0.73,0.23,88
2019-03-12 11:00:00,101,0.82,0.16,89
2019-03-12 12:00:00,101,0.81,0.21,87
2019-03-12 13:00:00,101,0.77,0.22,85
2019-03-12 14:00:00,101,0.81,0.2,86
2019-03-12 15:00:00,101,0.8,0.21,93
2019-03-12 16:00:00,101,0.79,0.23,90
2019-03-12 17:00:00,101,0.73,0.22,83
2019-03-12 18:00:00,101,0.77,0.24,86
2019-03-12 19:00:00,101,0.78,0.16,87
2019-03-12 20:00:00,101,0.81,0.22,91
2019-03-12 21:00:00,101,0.76,0.23,90
2019-03-12 22:00:00,101,0.82,0.17,88
2019-03-12 23:00:00,101,0.8,0.17,87
2019-03-13 00:00:00,101,0.78,0.2,90
2019-03-13 01:00:00,101,0.75,0.24,88
2019-03-13 02:00:00,101,0.77,0.2,86
2019-03-13 03:00:00,101,0.79,0.14,83
2019-03-13 04:00:00,101,0.77,0.2,86
2019-03-13 05:00:00,101,0.73,0.19,85
2019-03-13 06:00:00,101,0.75,0.21,89
2019-03-13 07:00:00,101,0.76,0.15,84
2019-03-13 08:00:00,101,0.81,0.28,84
2019-03-13 09:00:00,101,0.73,0.19,83
2019-03-13 10:00:00,101,0.81,0.25,86
2019-03-13 11:00:00,101,0.81,0.22,86
2019-03-13 12:00:00,101,0.81,0.2,89
2019-03-13 13:00:00,101,0.8,0.25,84
2019-03-13 14:00:00,101,0.79,0.2,88
2019-03-13 15:00:00,101,0.83,0.18,92
2019-03-13 16:00:00,101,0.77,0.22,89
2019-03-13 17:00:00,101,0.79,0.23,90
2019-03-13 18:00:00,101,0.87,0.24,89
2019-03-13 19:00:00,101,0.8,0.16,86
2019-03-13 20:00:00,101,0.75,0.22,87
2019-03-13 21:00:00,101,0.81,0.25,84
2019-03-13 22:00:00,101,0.8,0.2,90
2019-03-13 23:00:00,101,0.76,0.18,92
2019-03-14 00:00:00,101,0.8,0.16,83
2019-03-14 01:00:00,101,0.77,0.16,84
2019-03-14 02:00:00,101,0.75,0.25,90
2019-03-14 03:00:00,101,0.73,0.2,86
2019-03-14 04:00:00,101,0.74,0.2,86
2019-03-14 05:00:00,101,0.82,0.19,81
2019-03-14 06:00:00,101,0.76,0.22,83
2019-03-14 07:00:00,101,0.79,0.24,92
2019-03-14 08:00:00,101,0.88,0.22,86
2019-03-14 09:00:00,101,0.78,0.23,82
2019-03-14 10:00:00,101,0.79,0.18,88
2019-03-14 11:00:00,101,0.82,0.25,93
2019-03-14 12:00:00,101,0.74,0.21,84
2019-03-14 13:00:00,101,0.75,0.19,90
2019-03-14 14:00:00,101,0.79,0.18,80
2019-03-14 15:00:00,101,0.79,0.19,89
2019-03-14 16:00:00,101,0.81,0.23,89
2019-03-14 17:00:00,101,0.82,0.16,84
2019-03-14 18:00:00,101,0.75,0.1,88
2019-03-14 19:00:00,101,0.77,0.18,83
2019-03-14 20:00:00,101,0.85,0.19,88
2019-03-14 21:00:00,101,0.8,0.24,88
2019-03-14 22:00:00,101,0.81,0.25,91
2019-03-14 23:00:00,101,0.8,0.23,88
2019-03-15 00:00:00,101,0.75,0.2,89
2019-03-15 01:00:00,101,0.84,0.21,88
2019-03-15 02:00:00,101,0.81,0.22,84
2019-03-15 03:00:00,101,0.78,0.21,85
2019-03-15 04:00:00,101,0.79,0.23,92
2019-03-15 05:00:00,101,0.82,0.24,89
2019-03-15 06:00:00,101,0.84,0.24,87
2019-03-15 07:00:00,101,0.8,0.14,83
2019-03-15 08:00:00,101,0.82,0.17,91
2019-03-15 09:00:00,101,0.82,0.2,93
2019-03-15 10:00:00,101,0.85,0.21,86
2019-03-15 11:00:00,101,0.72,0.27,91
2019-03-15 12:00:00,101,0.75,0.24,94
2019-03-15 13:00:00,101,0.82,0.2,89
2019-03-15 14:00:00,101,0.77,0.25,84
2019-03-15 15:00:00,101,0.79,0.2,87
2019-03-15 16:00:00,101,0.81,0.21,91
2019-03-15 17:00:00,101,0.8,0.23,87
2019-03-15 18:00:00,101,0.78,0.2,84
2019-03-15 19:00:00,101,0.8,0.18,87
2019-03-15 20:00:00,101,0.83,0.23,87
2019-03-15 21:00:00,101,0.88,0.16,85
2019-03-15 22:00:00,101,0.8,0.2,88
2019-03-15 23:00:00,101,0.85,0.2,84
2019-03-16 00:00:00,101,0.85,0.14,92
2019-03-16 01:00:00,101,0.8,0.19,85
2019-03-16 02:00:00,101,0.78,0.23,88
2019-03-16 03:00:00,101,0.78,0.21,90
2019-03-16 04:00:00,101,0.8,0.24,85
2019-03-16 05:00:00,101,0.83,0.19,86
2019-03-16 06:00:00,101,0.8,0.25,88
2019-03-16 07:00:00,101,0.79,0.13,87
2019-03-16 08:00:00,101,0.79,0.22,89
2019-03-16 09:00:00,101,0.8,0.23,84
2019-03-16 10:00:00,101,0.82,0.21,92
2019-03-16 11:00:00,101,0.8,0.16,85
2019-03-16 12:00:00,101,0.76,0.24,83
2019-03-16 13:00:00,101,0.82,0.24,86
2019-03-16 14:00:00,101,0.79,0.21,83
2019-03-16 15:00:00,101,0.78,0.18,88
2019-03-16 16:00:00,101,0.84,0.25,83
2019-03-16 17:00:00,101,0.77,0.14,80
2019-03-16 18:00:00,101,0.79,0.22,84
2019-03-16 19:00:00,101,0.76,0.21,88
2019-03-16 20:00:00,101,0.83,0.09,87
2019-03-16 21:00:00,101,0.8,0.2,87
2019-03-16 22:00:00,101,0.79,0.2,82
2019-03-16 23:00:00,101,0.77,0.16,90
2019-03-17 00:00:00,101,0.79,0.23,83
2019-03-17 01:00:00,101,0.73,0.24,88
2019-03-17 02:00:00,101,0.76,0.17,87
2019-03-17 03:00:00,101,0.85,0.21,85
2019-03-17 04:00:00,101,0.82,0.26,90
2019-03-17 05:00:00,101,0.77,0.23,88
2019-03-17 06:00:00,101,0.82,0.19,90
2019-03-17 07:00:00,101,0.76,0.21,86
2019-03-17 08:00:00,101,0.75,0.22,85
2019-03-17 09:00:00,101,0.81,0.18,87
2019-03-17 10:00:00,101,0.83,0.23,94
2019-03-17 11:00:00,101,0.73,0.2,87
2019-03-17 12:00:00,101,0.8,0.25,87
2019-03-17 13:00:00,101,0.82,0.17,87
2019-03-17 14:00:00,101,0.82,0.18,85
2019-03-17 15:00:00,101,0.84,0.2,90
2019-03-17 16:00:00,101,0.78,0.19,82
2019-03-17 17:00:00,101,0.85,0.16,85
2019-03-17 18:00:00,101,0.83,0.19,85
2019-03-17 19:00:00,101,0.85,0.28,88
2019-03-17 20:00:00,101,0.81,0.21,92
2019-03-17 21:00:00,101,0.78,0.22,86
2019-03-17 22:00:00,101,0.76,0.18,88
2019-03-17 23:00:00,101,0.82,0.15,88
2019-03-18 00:00:00,101,0.81,0.25,89
2019-03-18 01:00:00,101,0.8,0.25,83
2019-03-18 02:00:00,101,0.77,0.29,92
2019-03-18 03:00:00,101,0.83,0.22,90
2019-03-18 04:00:00,101,0.8,0.21,88
2019-03-18 05:00:00,101,0.83,0.18,89
2019-03-18 06:00:00,101,0.81,0.22,89
2019-03-18 07:00:00,101,0.83,0.23,87
2019-03-18 08:00:00,101,0.84,0.17,83
2019-03-18 09:00:00,101,0.78,0.22,88
2019-03-18 10:00:00,101,0.7,0.2,89
2019-03-18 11:00:00,101,0.76,0.25,81
2019-03-18 12:00:00,101,0.77,0.23,86
